author,title,author_title,bengali,partial_trans,correct_trans
Sukumar Ray,বুড়ির বাড়ি,Sukumar Ray - বুড়ির বাড়ি,"মেরামত দিনরাত কেরামত ভারি, থুর্‌থুরে বুড়ি তার ঝুর্‌ঝুরে বাড়ি","मेरामत दिनरात केरामत भारि, थुर्‌थुरे बुड़ि तार झुर्‌झुरे बाड़ि","मेरामत दिनरात केरामत भारि, थुर्‌थुरे बुड़ि तार झुर्‌झुरे बाड़ि"
Sukumar Ray,বোম্বাগড়ের রাজা,Sukumar Ray - বোম্বাগড়ের রাজা,কেউ কি জান সদাই কেন বোম্বাগড়ের রাজা— ছবির ফ্রেমে বাঁধিয়ে রাখে আমসত্ত্ব ভাজা,केउ कि जान सदाइ केन बोम्बागड़ेर राजा— छबिर फ्रेमे बाँधिय़े राखे आमसत्त्व भाजा,केउ कि जान सदाइ केन बोम्बागड़ेर राजा— छबिर फ्रेमे बाँधिय़े राखे आमसत्त्व भाजा
Sukumar Ray,বোম্বাগড়ের রাজা,Sukumar Ray - বোম্বাগড়ের রাজা,রানীর মাথায় অষ্টপ্রহর কেন বালিশ বাঁধা,रानीर माथाय़ अष्टप्रहर केन बालिश बाँधा,रानीर माथाय़ अष्टप्रहर केन बालिश बाँधा
Sukumar Ray,বোম্বাগড়ের রাজা,Sukumar Ray - বোম্বাগড়ের রাজা,পাঁউরুটিতে পেরেক ঠোকে কেন রানীর দাদা,पाँउरुटिते पेरेक ठोके केन रानीर दादा,पाँउरुटिते पेरेक ठोके केन रानीर दादा
Sukumar Ray,বোম্বাগড়ের রাজা,Sukumar Ray - বোম্বাগড়ের রাজা,কেন সেথায় সর্দি হ’লে ডিগ্‌বাজি খায় লোকে,केन सेथाय़ सर्दि ह’ले डिग्‌बाजि खाय़ लोके,केन सेथाय़ सर्दि ह’ले डिग्‌बाजि खाय़ लोके
Sukumar Ray,বোম্বাগড়ের রাজা,Sukumar Ray - বোম্বাগড়ের রাজা,জোছনা রাতে সবাই কেন আলতা মাখায় চোখে,जोछना राते सबाइ केन आलता माखाय़ चोखे,जोछना राते सबाइ केन आलता माखा॥ चोखे
Sukumar Ray,বোম্বাগড়ের রাজা,Sukumar Ray - বোম্বাগড়ের রাজা,ওস্তাদেরা লেপ মুড়ি দেয় কেন মাথায় ঘাড়ে,ओस्तादेरा लेप मुड़ि देय़ केन माथाय़ घाड़े,ओस्तादेरा लेप मुड़ि देय़ केन माथाय़ घाड़े
Sukumar Ray,বোম্বাগড়ের রাজা,Sukumar Ray - বোম্বাগড়ের রাজা,টাকের’পরে পণ্ডিতেরা ডাকের টিকিট মারে,टाकेर’परे पण्डितेरा डाकेर टिकिट मारे,टाकेर’परे पण्डितेरा डाकेर टिकिट मारे
Sukumar Ray,বোম্বাগড়ের রাজা,Sukumar Ray - বোম্বাগড়ের রাজা,রাত্রে কেন ট্যাঁক্‌ঘড়িটা ডুবিয়ে রাখে ঘিয়ে,रात्रे केन ट्याँक्‌घड़िटा डुबिय़े राखे घिय़े,रात्रे केन ट्याँक्‌घड़िटा डुबिय़े राखे घिय़े
Sukumar Ray,বোম্বাগড়ের রাজা,Sukumar Ray - বোম্বাগড়ের রাজা,কেন রাজার বিছ্‌না পাতে শিরিষ কাগজ দিয়ে,केन राजार बिछ्‌ना पाते शिरिष कागज दिय़े,केन राजार बिछ्‌ना पाते शिरिष कागज दिय़े
Sukumar Ray,বোম্বাগড়ের রাজা,Sukumar Ray - বোম্বাগড়ের রাজা,সভায় কেন চেঁচায় রাজা ‘হুক্কা হুয়া’ ব’লে,सभाय़ केन चेँचाय़ राजा ‘हुक्का हुय़ा’ ब’ले,सभाय़ केन चेँचाय़ राजा ‘हुक्का हुय़ा’ ब’ले
Sukumar Ray,বোম্বাগড়ের রাজা,Sukumar Ray - বোম্বাগড়ের রাজা,মন্ত্রী কেন কল্‌সী বাজায় ব’সে রাজার কোলে,मन्त्री केन कल्‌सी बाजाय़ ब’से राजार कोले,मन्त्री केन कल्‌सी बाजाय़ ब’से राजार कोले
Sukumar Ray,বোম্বাগড়ের রাজা,Sukumar Ray - বোম্বাগড়ের রাজা,সিংহাসনে ঝোলায় কেন ভাঙা বোতল শিশি,सिंहासने झोलाय़ केन भाङा बोतल शिशि,सिंहासने झोलाय़ केन भाङा बोतल शिशि
Sukumar Ray,বোম্বাগড়ের রাজা,Sukumar Ray - বোম্বাগড়ের রাজা,কুমড়ো নিয়ে ক্রিকেট খেলে কেন রাজার পিসি,कुमड़ो निय़े क्रिकेट खेले केन राजार पिसि,कुमड़ो निय़े क्रिकेट खेले केन राजार पिसि
Sukumar Ray,বোম্বাগড়ের রাজা,Sukumar Ray - বোম্বাগড়ের রাজা,রাজার খুড়ো নাচেন কেন হুঁকোর মালা প’রে,राजार खुड़ो नाचेन केन हुँकोर माला प’रे,राजार खुड़ो नाचेन केन हुँकोर माला प’रे
Sukumar Ray,বোম্বাগড়ের রাজা,Sukumar Ray - বোম্বাগড়ের রাজা,এমন কেন ঘটছে তা কেউ বলতে পার মোরে,एमन केन घटछे ता केउ बलते पार मोरे,एमन केन घटछे ता केउ बलते पार मोरे
